geo,date,bell's palsy,black legged tick,black tick,bullseye rash,ca water,carpinteria,cataratas del niagara,cave of the winds colorado springs,cheap bmx,cheap bmx bikes,deer tick,facial paralysis,fever,half moon bay ca,hotels ca,hotels nc,how to make string bracelets,joint pain,knee pain,lake almanor ca,loans for,lyme,lyme disease,make string bracelets,moon bay ca,nb canada,ohsweken,pigeon forge hotels,produce stand,rash,recipes on the grill,ri things to do,sandstone amphitheater,seattle airport car rental,string bracelets,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,world rv
US-TX,2004-11-01,50,0,0,0,0,43,0,0,100,0,0,82,31,0,11,43,0,35,31,NA,35,21,21,0,0,0,0,100,0,31,0,0,0,0,81,0,0,0,97,26,27,71
US-TX,2004-12-01,39,0,0,0,0,0,80,0,0,0,0,0,36,0,35,35,0,51,28,NA,34,28,22,0,0,0,0,0,0,31,44,0,0,0,0,0,0,57,0,23,15,36
US-TX,2005-01-01,39,0,0,0,0,0,0,0,77,78,0,66,47,78,25,45,0,70,36,NA,39,17,20,0,69,0,0,0,0,27,0,0,0,0,0,71,0,50,0,26,26,75
US-TX,2005-02-01,34,0,0,0,43,35,0,0,0,0,0,0,44,0,34,39,87,27,42,NA,33,26,28,86,0,0,0,0,0,27,0,0,0,68,66,0,0,51,79,20,27,58
US-TX,2005-03-01,55,0,0,0,19,30,0,0,70,70,0,58,43,0,57,34,0,36,27,NA,32,31,41,0,0,0,0,0,0,31,0,0,0,0,0,0,0,44,0,29,26,50
US-TX,2005-04-01,50,0,0,0,0,34,0,0,0,77,0,0,50,0,25,34,0,59,48,NA,58,40,34,0,0,68,0,0,0,37,38,0,0,0,64,0,0,0,0,31,35,93
US-TX,2005-05-01,20,0,0,100,18,30,62,0,0,0,0,57,36,0,39,60,0,36,36,NA,39,46,49,0,0,0,0,0,0,43,0,0,0,0,0,0,0,43,68,36,34,49
US-TX,2005-06-01,56,0,0,0,0,31,0,0,0,71,0,0,33,0,28,83,76,47,52,NA,39,36,31,76,61,0,0,0,80,43,34,0,0,0,78,0,60,45,0,38,24,45
US-TX,2005-07-01,29,0,100,0,18,0,0,66,0,67,59,0,33,0,46,60,0,35,35,NA,59,60,65,0,60,0,0,0,0,35,0,0,100,0,57,62,58,0,0,20,24,65
US-TX,2005-08-01,27,0,94,0,17,28,0,0,0,0,37,0,34,62,25,49,0,42,51,NA,56,35,27,0,55,56,0,0,0,37,0,0,0,0,0,58,54,40,63,25,31,61
US-TX,2005-09-01,39,0,0,0,16,26,0,57,0,0,35,100,38,59,19,26,0,28,30,NA,28,36,32,0,52,0,0,0,0,30,0,0,0,0,0,0,51,76,0,20,24,36
US-TX,2005-10-01,48,0,0,0,30,0,0,0,0,0,0,47,34,55,32,33,0,53,39,NA,38,35,21,0,49,50,0,0,0,33,0,0,0,0,0,51,48,0,0,28,27,31
US-TX,2005-11-01,46,0,0,0,21,0,0,0,0,0,51,0,34,0,22,23,0,50,32,NA,37,22,19,0,0,52,0,0,0,27,0,0,0,0,0,0,0,37,0,32,25,28
US-TX,2005-12-01,24,0,83,82,30,25,0,0,0,0,0,47,38,0,32,16,0,51,23,NA,43,16,14,0,49,100,0,0,0,31,0,0,0,0,0,51,48,36,0,28,25,14
US-TX,2006-01-01,28,0,72,0,13,22,0,0,0,0,0,84,47,49,51,29,0,54,36,NA,49,26,25,0,43,0,0,0,0,25,24,72,0,0,0,0,41,95,0,23,32,41
US-TX,2006-02-01,26,0,75,0,27,22,0,0,51,0,29,0,45,0,38,25,0,41,48,NA,41,20,25,0,0,0,0,0,0,31,0,0,0,43,0,0,0,32,0,25,36,45
US-TX,2006-03-01,34,0,66,0,12,29,0,43,45,0,26,0,44,0,35,22,0,26,35,NA,43,36,32,0,0,0,0,46,51,31,0,0,0,0,37,0,0,43,0,27,36,29
US-TX,2006-04-01,23,0,69,0,13,61,0,0,0,0,27,0,43,92,41,48,0,49,32,NA,42,39,25,0,41,41,0,48,0,39,0,0,0,0,0,84,0,0,0,40,40,60
US-TX,2006-05-01,38,0,65,0,12,19,40,42,0,0,26,37,39,87,41,30,0,31,36,NA,44,32,39,0,58,39,0,0,0,39,22,0,0,38,36,0,38,28,0,27,28,50
US-TX,2006-06-01,40,0,0,0,25,31,0,0,47,0,54,0,34,0,40,41,51,55,32,NA,58,45,28,51,41,41,0,48,0,41,23,0,0,0,39,42,79,60,0,36,30,71
US-TX,2006-07-01,45,0,66,0,12,0,0,43,0,0,39,0,36,44,46,61,49,34,43,NA,55,37,30,0,38,40,0,0,50,40,0,0,66,75,0,81,76,43,0,32,31,50
US-TX,2006-08-01,35,0,60,0,29,27,36,0,41,40,24,0,32,0,52,32,0,50,37,NA,52,31,28,0,35,0,0,0,0,37,20,59,0,0,0,37,0,34,40,35,23,84
US-TX,2006-09-01,20,0,60,0,33,24,0,0,0,41,0,0,37,40,22,47,0,48,44,NA,47,31,33,0,0,36,0,42,0,32,0,0,0,0,34,74,0,52,40,28,30,33
US-TX,2006-10-01,54,0,0,0,10,49,0,0,0,0,0,31,40,0,33,22,0,55,35,NA,40,23,25,40,0,100,0,0,0,36,0,0,0,0,0,0,0,24,37,24,24,24
US-TX,2006-11-01,28,0,0,56,10,0,0,0,39,39,22,0,37,38,34,19,0,33,32,NA,39,25,23,0,0,34,0,40,0,34,0,0,0,0,0,0,0,41,0,21,28,25
US-TX,2006-12-01,36,0,0,0,31,17,0,0,0,0,0,32,38,38,26,23,0,26,30,NA,36,29,19,0,0,0,0,0,0,30,0,0,0,0,0,35,0,25,38,21,26,34
US-TX,2007-01-01,21,0,0,0,29,0,30,0,33,33,0,69,37,32,35,22,0,50,39,NA,47,30,31,0,29,0,0,0,0,29,16,0,0,0,0,0,28,31,33,24,26,34
US-TX,2007-02-01,48,0,0,0,14,0,0,0,0,35,20,29,52,0,45,40,0,46,34,NA,51,20,24,0,30,31,0,35,0,35,17,0,0,0,0,31,0,66,0,22,36,36
US-TX,2007-03-01,31,0,45,0,21,13,0,0,31,0,18,0,46,30,45,30,0,41,34,NA,59,22,24,0,27,27,0,0,35,35,15,0,0,0,0,28,53,20,0,28,30,37
US-TX,2007-04-01,26,0,0,0,27,13,28,29,31,0,36,25,40,0,48,18,0,48,33,NA,49,34,33,0,0,0,0,31,0,35,15,0,0,0,25,55,26,19,30,33,27,61
US-TX,2007-05-01,39,0,40,0,14,36,0,0,0,0,24,23,37,27,52,63,29,59,36,NA,59,30,31,29,0,24,0,28,0,40,0,0,0,0,30,0,23,17,0,42,35,52
US-TX,2007-06-01,20,0,0,0,38,25,0,27,29,28,41,0,40,47,60,52,0,67,33,NA,72,42,46,0,41,25,0,29,0,44,14,0,0,0,24,43,48,36,0,50,36,61
US-TX,2007-07-01,44,100,79,0,29,23,0,26,0,0,36,22,35,40,71,31,0,62,39,NA,60,39,36,0,54,24,0,0,0,42,26,0,0,23,22,37,0,34,40,37,34,75
US-TX,2007-08-01,39,0,38,0,41,23,0,25,26,39,30,0,35,25,60,60,0,46,35,NA,66,60,57,0,37,0,0,0,29,44,25,0,0,22,21,23,0,16,0,34,35,35
US-TX,2007-09-01,39,0,0,38,30,45,24,0,0,0,22,0,37,77,46,45,28,50,36,NA,54,33,32,56,30,0,0,26,29,40,0,0,38,0,85,23,22,33,26,26,34,33
US-TX,2007-10-01,57,0,34,0,27,27,42,0,23,23,20,0,35,46,35,36,0,61,48,NA,53,31,28,0,40,21,0,47,52,35,0,0,0,0,0,21,20,39,23,25,30,56
US-TX,2007-11-01,40,0,0,0,18,15,21,0,23,23,20,19,40,0,35,38,25,41,29,NA,48,31,29,25,30,0,0,0,0,32,0,0,0,0,19,0,19,15,0,24,38,20
US-TX,2007-12-01,27,0,0,0,30,31,21,0,0,24,14,0,34,23,31,25,26,38,31,NA,48,21,17,26,21,0,0,0,0,33,0,34,0,0,39,22,20,15,23,21,37,23
US-TX,2008-01-01,47,0,31,0,21,12,0,0,21,0,0,0,48,21,56,33,0,41,40,NA,70,26,12,0,19,19,0,22,0,36,0,0,0,0,0,0,0,13,0,20,33,39
US-TX,2008-02-01,59,0,32,0,27,16,20,21,0,32,13,0,50,21,68,38,0,66,36,NA,53,28,26,23,28,19,0,22,0,32,11,0,0,0,18,20,28,14,21,19,39,52
US-TX,2008-03-01,35,78,31,0,45,32,19,0,21,0,31,18,43,31,62,37,0,48,41,NA,54,30,27,23,18,19,0,75,24,36,10,31,31,0,17,0,0,22,0,26,31,53
US-TX,2008-04-01,29,0,30,0,34,18,0,0,20,0,35,17,43,33,47,41,0,61,45,NA,60,34,31,0,29,0,0,41,0,41,15,0,29,0,25,18,34,13,20,36,34,36
US-TX,2008-05-01,25,0,30,30,38,18,18,19,40,20,27,25,42,50,64,61,22,55,45,NA,53,34,33,43,35,36,0,31,23,46,10,0,0,0,25,37,34,38,0,43,33,21
US-TX,2008-06-01,40,0,79,31,61,31,19,20,21,21,53,18,37,28,81,54,23,45,43,NA,64,50,45,46,25,0,0,44,0,53,10,31,0,18,26,58,18,27,21,46,38,49
US-TX,2008-07-01,32,0,45,30,64,38,0,20,0,20,24,17,31,40,69,61,33,58,38,NA,68,56,55,22,35,27,0,21,46,47,20,0,0,17,17,55,34,39,0,49,34,31
US-TX,2008-08-01,39,0,30,30,45,47,0,0,20,20,12,0,34,47,65,65,22,50,37,NA,79,42,34,0,41,18,0,0,0,43,10,30,0,17,34,18,17,34,20,39,36,37
US-TX,2008-09-01,50,0,29,29,38,31,0,0,20,29,19,0,34,64,55,38,32,52,47,NA,62,37,30,28,34,17,0,40,22,39,14,29,29,16,48,44,33,12,19,37,34,31
US-TX,2008-10-01,47,0,0,0,41,23,0,17,45,35,38,30,40,41,52,34,38,52,37,NA,71,32,31,19,62,16,0,18,20,37,0,39,0,15,15,37,30,17,17,30,37,38
US-TX,2008-11-01,45,72,38,0,28,23,18,0,30,0,17,16,41,19,47,34,21,47,47,NA,57,38,31,0,23,0,0,20,0,38,0,0,0,0,24,18,17,16,19,29,46,28
US-TX,2008-12-01,35,0,0,0,32,27,17,0,19,0,16,16,41,37,38,37,31,52,37,NA,55,27,25,20,50,0,0,77,0,35,18,0,0,32,31,17,16,24,18,27,41,20
US-TX,2009-01-01,49,0,26,0,43,36,0,17,0,0,17,15,45,40,59,36,19,56,45,NA,69,29,21,19,41,16,0,27,20,41,17,0,0,15,15,0,0,26,0,32,38,35
US-TX,2009-02-01,37,0,27,0,42,27,0,18,19,28,25,16,50,43,70,31,20,47,40,NA,69,31,24,30,32,0,0,38,42,39,9,27,0,16,23,0,16,24,0,30,50,52
US-TX,2009-03-01,41,0,50,0,42,29,15,16,34,17,26,14,42,28,69,66,18,55,46,NA,67,42,38,55,29,15,0,34,0,41,8,25,25,42,33,0,0,27,33,38,45,49
US-TX,2009-04-01,38,0,38,25,81,30,15,0,52,34,26,14,42,67,82,67,31,52,49,NA,80,52,47,28,40,15,0,44,19,43,21,25,0,15,28,16,29,25,17,42,42,47
US-TX,2009-05-01,30,65,39,0,50,20,0,17,35,29,37,15,43,51,89,73,19,63,53,NA,77,56,47,38,40,15,0,18,20,50,42,0,0,0,21,16,15,29,0,50,45,56
US-TX,2009-06-01,38,0,44,52,100,36,0,17,0,18,72,0,36,52,96,79,48,67,57,NA,93,51,46,48,92,31,0,27,20,54,22,26,0,0,20,32,15,30,18,46,42,64
US-TX,2009-07-01,40,0,25,0,65,48,0,17,35,86,100,14,34,90,96,74,62,62,53,NA,100,54,52,50,100,30,0,35,19,53,21,25,51,73,47,16,15,22,17,48,49,65
US-TX,2009-08-01,43,0,25,0,68,55,16,0,17,40,43,0,32,79,73,59,47,65,59,NA,98,43,38,50,70,23,0,35,20,49,8,0,0,15,48,21,15,44,17,36,50,58
US-TX,2009-09-01,44,0,0,0,63,24,15,32,84,33,52,14,49,44,78,54,18,56,48,NA,77,36,34,30,51,15,0,51,19,41,28,24,0,14,41,15,49,35,25,38,51,40
US-TX,2009-10-01,15,60,36,23,39,23,15,15,57,48,56,13,57,52,68,51,43,65,51,NA,76,33,40,35,65,21,0,41,27,44,20,39,0,14,35,22,14,27,16,42,55,48
US-TX,2009-11-01,30,0,25,24,51,27,15,16,51,67,42,14,45,33,60,49,36,68,44,NA,71,41,40,36,15,0,100,0,0,39,33,25,0,14,42,30,0,21,16,57,51,46
US-TX,2009-12-01,16,0,49,25,45,22,0,16,17,25,29,14,39,22,58,41,73,60,45,NA,74,28,25,48,29,22,0,34,38,38,12,0,0,14,32,31,14,52,25,57,45,35
US-TX,2010-01-01,25,0,23,0,59,23,28,0,24,23,32,13,46,41,84,43,25,63,53,NA,84,31,28,25,32,28,0,24,18,39,8,23,0,0,30,14,0,43,0,59,46,35
US-TX,2010-02-01,12,0,24,0,40,29,0,16,17,33,35,0,46,59,72,46,36,69,61,NA,73,33,31,53,43,14,0,17,0,40,20,36,24,28,45,15,14,36,22,47,47,62
US-TX,2010-03-01,20,0,22,0,51,42,0,0,39,23,59,13,47,35,82,54,44,76,56,NA,82,26,28,41,35,0,0,55,0,41,19,0,0,0,42,28,13,16,22,53,52,62
US-TX,2010-04-01,24,0,46,0,61,20,0,15,63,42,79,33,46,41,91,59,73,64,64,NA,73,34,36,85,41,14,0,48,0,47,8,23,23,13,90,28,0,54,15,56,62,53
US-TX,2010-05-01,17,0,49,0,66,31,0,0,17,0,41,28,43,65,85,71,54,69,49,NA,86,42,40,95,62,15,0,68,18,55,52,49,0,0,100,30,14,14,40,72,52,59
US-TX,2010-06-01,10,0,93,0,84,45,16,17,34,17,99,14,42,51,100,100,84,82,49,NA,83,51,49,86,75,15,0,44,39,66,50,100,25,29,66,0,15,29,50,62,56,63
US-TX,2010-07-01,20,0,39,0,86,25,12,13,13,20,39,0,37,61,74,75,24,62,54,NA,76,35,36,43,43,18,0,27,15,52,26,20,59,11,37,18,11,20,26,40,50,50
US-TX,2010-08-01,16,0,25,0,61,19,12,0,65,38,47,16,37,67,82,44,42,61,56,NA,75,27,27,42,60,0,0,13,15,49,34,38,19,11,57,12,11,24,13,35,55,33
US-TX,2010-09-01,12,0,25,0,53,24,0,0,44,25,46,11,38,29,64,61,27,61,51,NA,58,31,28,36,33,17,0,38,14,46,21,0,18,21,45,17,0,27,19,37,54,36
US-TX,2010-10-01,17,0,55,0,32,38,22,0,12,12,74,21,39,42,65,66,22,54,56,NA,56,33,31,44,27,0,0,44,14,39,15,0,0,0,24,11,10,36,24,35,60,27
US-TX,2010-11-01,12,46,27,0,39,16,11,0,25,25,41,10,46,12,58,30,27,49,48,NA,58,30,29,27,16,11,0,13,14,37,21,0,0,11,27,34,0,24,12,36,53,30
US-TX,2010-12-01,18,0,73,18,37,23,17,0,43,24,26,41,40,24,57,25,18,52,40,NA,57,19,15,18,11,16,0,25,0,39,12,18,0,0,34,28,26,34,12,29,48,29
US-TX,2011-01-01,27,0,22,11,25,14,7,7,19,10,30,12,60,19,36,34,11,59,49,NA,64,21,20,8,19,9,44,15,8,46,7,0,0,9,14,17,6,25,7,29,56,42
US-TX,2011-02-01,19,0,19,0,19,24,7,0,20,8,26,0,68,23,38,39,9,60,51,NA,47,22,19,14,7,7,0,16,0,43,10,11,0,13,15,21,13,48,12,30,59,46
US-TX,2011-03-01,18,0,24,10,22,9,10,7,14,14,47,0,54,10,42,36,23,64,54,NA,50,24,27,23,18,15,42,33,8,48,16,0,0,12,21,19,9,48,12,36,55,45
US-TX,2011-04-01,34,0,43,10,21,16,7,21,22,14,29,6,48,24,48,43,31,71,53,NA,60,31,34,26,19,19,0,41,0,53,5,11,0,12,36,13,18,43,11,42,66,53
US-TX,2011-05-01,49,26,24,20,26,16,16,17,14,9,38,18,45,17,50,48,10,63,52,NA,64,45,52,25,16,12,0,11,0,58,33,10,0,15,21,10,15,44,14,48,62,53
US-TX,2011-06-01,47,27,22,11,30,13,18,16,30,12,65,9,46,17,64,51,29,59,54,NA,72,42,48,37,30,10,0,30,12,64,14,11,0,12,46,16,6,43,24,58,61,54
US-TX,2011-07-01,49,0,28,10,38,17,13,22,25,16,54,6,42,17,69,48,38,63,59,NA,77,40,40,48,12,14,42,39,8,64,24,14,0,12,52,11,18,46,21,51,63,60
US-TX,2011-08-01,66,0,21,10,24,13,9,7,21,10,34,6,42,14,44,39,23,66,58,NA,85,33,32,25,21,6,0,7,0,60,29,14,0,9,25,19,18,29,11,44,64,47
US-TX,2011-09-01,52,0,27,10,20,11,9,6,20,20,44,11,49,11,33,44,15,63,57,NA,69,35,35,33,16,6,41,31,12,52,18,10,15,14,22,18,23,47,18,44,70,43
US-TX,2011-10-01,52,0,15,9,17,12,14,6,16,12,85,8,47,24,35,36,23,62,61,NA,63,30,32,20,13,11,0,38,7,51,17,9,0,11,15,13,24,38,9,40,64,46
US-TX,2011-11-01,56,23,12,0,13,12,8,0,18,14,47,8,52,10,24,27,13,64,50,NA,53,27,27,11,8,11,37,6,0,51,9,9,0,8,27,13,21,24,9,35,63,40
US-TX,2011-12-01,46,21,20,0,33,7,5,0,20,17,39,24,48,22,28,31,18,52,49,NA,50,25,28,15,15,20,0,0,19,44,10,0,0,5,23,19,7,35,11,31,59,30
US-TX,2012-01-01,19,0,19,0,15,13,5,10,14,13,24,9,54,27,37,41,10,68,62,NA,63,26,23,12,20,11,0,19,9,49,5,8,0,5,16,12,7,33,16,35,56,43
US-TX,2012-02-01,13,0,17,8,20,12,7,0,20,9,27,17,54,22,44,33,12,66,63,NA,53,26,26,14,20,10,0,6,6,51,12,8,0,7,25,10,10,44,15,34,64,52
US-TX,2012-03-01,49,0,16,8,18,16,17,0,11,9,40,14,53,14,48,33,20,71,60,NA,59,29,33,14,16,10,0,6,13,56,12,0,0,9,34,13,14,43,11,40,63,59
US-TX,2012-04-01,59,21,16,8,28,15,15,16,22,11,44,9,52,15,41,39,18,62,62,NA,63,35,44,20,16,8,0,11,6,61,11,8,0,19,43,15,31,35,9,53,63,55
US-TX,2012-05-01,43,38,28,8,29,10,9,7,21,15,54,9,51,22,44,42,13,65,54,NA,65,41,46,26,22,11,31,13,20,65,16,0,8,17,30,16,9,49,20,59,67,54
US-TX,2012-06-01,52,22,26,17,20,16,12,17,24,19,50,17,47,14,50,54,17,72,60,NA,76,41,40,27,14,16,35,33,13,67,17,14,9,15,31,14,22,33,6,58,66,64
US-TX,2012-07-01,47,20,26,8,33,17,22,10,24,13,32,11,47,21,57,45,27,71,64,NA,68,36,39,21,9,8,0,36,12,70,25,20,0,25,22,18,16,51,11,51,69,61
US-TX,2012-08-01,44,30,36,12,23,19,7,10,25,14,35,11,47,8,40,37,28,74,70,NA,78,32,35,35,8,5,0,28,22,69,9,8,8,18,30,20,12,31,11,41,69,52
US-TX,2012-09-01,52,0,25,8,14,17,10,0,8,13,19,7,51,19,29,33,10,69,58,NA,68,31,34,24,13,15,0,17,9,60,22,8,8,14,9,15,14,39,5,40,73,46
US-TX,2012-10-01,37,17,11,0,25,19,8,4,7,5,20,12,61,15,34,32,30,72,61,NA,60,26,26,15,10,4,0,7,10,55,8,10,0,4,9,22,14,38,15,28,70,31
US-TX,2012-11-01,19,20,18,0,17,7,7,8,35,9,18,9,56,10,28,21,15,61,56,NA,59,28,30,8,14,9,0,22,9,50,9,8,0,4,33,11,9,38,17,31,62,36
US-TX,2012-12-01,17,20,24,8,7,5,5,7,6,11,29,14,68,7,24,21,10,67,52,NA,59,25,27,22,6,11,0,6,6,50,5,0,0,5,17,20,12,40,14,28,58,31
US-TX,2013-01-01,14,18,7,0,15,12,11,5,5,5,19,8,71,7,28,25,11,60,60,NA,67,24,24,13,9,7,30,18,6,50,10,7,0,4,17,14,11,31,20,29,60,60
US-TX,2013-02-01,32,0,12,11,19,15,10,9,12,14,19,16,54,13,41,30,10,66,63,NA,55,26,24,16,20,11,0,10,5,48,11,11,0,14,17,12,18,24,10,28,67,36
US-TX,2013-03-01,51,17,11,0,17,19,8,0,19,12,34,12,53,12,47,30,15,72,60,NA,54,40,51,13,18,6,0,12,11,56,9,7,0,4,9,14,14,43,14,29,73,53
US-TX,2013-04-01,24,0,15,0,20,15,11,5,20,12,35,10,52,18,41,36,7,71,69,NA,63,33,37,8,12,13,0,20,8,57,10,15,7,17,29,21,4,34,7,42,70,65
US-TX,2013-05-01,13,34,25,7,31,15,14,7,9,12,33,11,50,19,44,29,8,67,61,NA,67,34,38,10,17,12,0,33,5,62,20,13,0,10,29,15,23,49,18,48,71,58
US-TX,2013-06-01,15,18,32,18,41,18,7,14,18,8,40,6,46,25,56,42,14,75,66,NA,75,37,38,13,23,11,0,28,6,75,33,18,0,6,29,6,6,42,10,59,74,61
US-TX,2013-07-01,14,18,31,14,27,11,10,8,22,13,42,16,44,19,53,44,19,74,67,NA,75,37,40,12,26,13,0,32,6,69,20,10,0,12,28,19,12,56,12,47,68,65
US-TX,2013-08-01,12,0,21,21,22,19,12,14,22,10,34,12,42,21,35,42,12,78,67,NA,71,42,40,16,24,9,29,12,6,63,14,7,0,14,29,18,14,48,7,43,74,59
US-TX,2013-09-01,11,0,17,7,21,23,17,0,19,8,42,8,48,10,35,30,10,76,70,NA,68,30,30,12,10,11,0,10,6,59,8,21,0,8,15,26,16,45,11,38,72,47
US-TX,2013-10-01,14,0,22,13,23,24,8,0,23,17,40,9,49,13,34,30,11,70,65,NA,61,26,31,15,11,4,0,9,5,55,4,13,0,8,15,18,10,34,18,34,72,46
US-TX,2013-11-01,15,0,24,7,18,25,18,0,15,5,17,12,53,7,29,28,11,76,58,NA,67,37,45,12,4,9,0,10,8,51,8,7,0,12,15,21,17,28,10,31,66,40
US-TX,2013-12-01,14,0,19,7,17,15,13,0,14,5,17,14,70,12,24,25,9,63,54,NA,54,24,27,19,10,14,0,10,11,51,5,7,0,8,24,24,12,31,6,27,61,38
US-TX,2014-01-01,18,0,13,0,16,21,99,4,14,8,27,13,70,9,37,25,15,74,68,NA,69,24,26,10,13,11,0,5,8,59,7,7,0,0,20,21,12,45,13,27,68,42
US-TX,2014-02-01,17,19,10,7,19,20,11,0,18,5,17,0,57,8,37,34,8,70,69,NA,55,29,28,14,9,9,0,21,12,52,9,7,8,7,13,20,11,44,13,25,73,52
US-TX,2014-03-01,13,0,11,0,16,17,10,7,5,14,22,12,55,9,40,38,8,75,68,NA,62,29,29,18,9,11,0,9,11,55,5,10,0,16,19,28,14,47,9,37,75,52
US-TX,2014-04-01,11,18,12,21,16,17,16,5,14,11,43,10,56,17,41,30,10,79,80,NA,63,40,45,8,14,11,29,7,8,64,10,7,0,12,16,30,18,42,11,46,74,51
US-TX,2014-05-01,16,18,51,7,23,16,11,11,10,0,30,10,56,16,42,40,16,72,74,NA,69,45,47,12,13,13,0,22,11,72,23,14,0,10,16,21,12,46,11,56,74,62
US-TX,2014-06-01,11,0,28,12,26,20,14,7,20,9,35,9,52,13,59,59,12,89,75,NA,69,49,53,10,12,10,0,55,13,84,29,21,0,14,14,27,26,43,7,62,77,72
US-TX,2014-07-01,17,0,41,16,23,19,22,12,20,11,28,14,48,16,58,49,12,91,77,NA,75,50,54,20,11,15,0,34,16,81,27,11,0,5,20,12,14,58,11,59,75,81
US-TX,2014-08-01,15,21,24,16,22,25,10,10,31,11,40,7,46,16,45,40,6,77,79,NA,70,46,41,8,14,13,0,14,25,70,15,16,0,12,15,33,14,58,11,50,78,69
US-TX,2014-09-01,13,20,21,8,20,33,10,5,8,14,31,9,51,9,36,41,8,84,77,NA,58,48,40,12,14,8,32,28,9,62,15,24,0,18,21,33,14,42,11,39,80,55
US-TX,2014-10-01,15,0,16,15,21,17,11,5,26,10,24,9,60,16,34,32,11,76,78,NA,59,36,31,11,11,9,0,29,9,62,10,15,0,7,22,16,11,51,13,34,77,53
US-TX,2014-11-01,14,21,22,0,19,16,10,0,11,11,16,7,57,6,24,25,9,73,66,NA,59,35,26,10,7,12,0,26,10,55,6,8,0,10,16,17,17,34,11,32,67,52
US-TX,2014-12-01,10,0,25,8,15,12,15,8,34,13,23,16,69,8,31,23,12,71,61,NA,63,35,30,14,8,7,0,9,13,48,3,8,0,12,19,18,10,42,8,34,69,34
US-TX,2015-01-01,13,0,19,8,16,20,18,8,8,9,22,14,64,16,44,34,12,74,67,NA,66,44,42,8,13,11,0,8,6,57,12,8,0,18,19,12,9,41,14,30,74,47
US-TX,2015-02-01,12,0,20,0,18,21,26,0,12,9,10,7,63,15,38,33,10,71,78,NA,60,36,34,6,12,8,0,17,7,54,7,14,0,15,5,17,12,36,13,29,71,54
US-TX,2015-03-01,13,41,21,8,25,19,7,5,11,8,22,12,66,20,43,45,10,69,76,NA,59,43,36,8,19,15,33,14,9,59,8,8,0,5,11,13,24,47,14,32,78,55
US-TX,2015-04-01,16,0,36,8,32,30,10,11,0,0,25,9,60,7,42,47,15,76,76,NA,70,83,90,15,8,7,0,14,6,62,14,11,0,14,19,24,19,49,17,58,78,61
US-TX,2015-05-01,13,21,19,8,26,16,12,0,20,6,33,17,58,9,46,54,6,76,73,NA,72,73,68,6,11,8,0,32,16,65,12,17,8,14,16,26,12,38,17,65,81,71
US-TX,2015-06-01,15,21,31,37,31,19,12,7,20,6,48,7,52,9,60,77,15,71,76,NA,71,100,100,25,12,5,0,49,23,81,18,33,0,24,28,14,10,48,13,70,85,83
US-TX,2015-07-01,15,26,36,20,37,20,13,16,19,14,23,19,51,6,59,61,8,81,72,NA,76,73,72,12,4,10,0,24,16,83,20,10,7,18,23,17,8,54,14,60,84,81
US-TX,2015-08-01,12,0,33,16,32,34,17,14,22,9,28,0,49,12,42,56,10,80,72,NA,78,44,46,6,14,5,0,30,13,73,13,20,0,21,18,15,15,56,6,47,80,59
US-TX,2015-09-01,10,0,21,16,20,30,13,10,9,4,26,16,53,13,35,41,9,77,76,NA,66,40,42,14,13,4,26,13,12,63,7,6,0,7,16,16,11,54,17,42,82,60
US-TX,2015-10-01,15,0,27,12,22,20,17,4,6,4,22,7,55,8,29,42,9,80,74,NA,59,48,53,7,11,11,0,26,21,59,13,9,0,5,12,22,7,44,7,35,78,57
US-TX,2015-11-01,12,0,17,6,18,18,8,7,11,9,21,13,55,9,27,38,0,80,66,NA,57,35,36,9,10,13,0,22,5,55,10,13,0,6,12,12,11,41,4,34,81,49
US-TX,2015-12-01,14,16,30,6,16,21,9,4,9,10,20,13,61,7,31,37,9,69,65,NA,58,70,75,13,8,6,26,18,7,58,5,0,0,13,11,16,4,47,13,34,73,49
US-TX,2016-01-01,18,14,25,0,17,22,16,0,9,7,18,12,62,10,34,32,4,73,75,NA,64,43,44,12,7,10,0,7,15,63,3,8,0,6,15,13,8,51,15,32,87,52
US-TX,2016-02-01,19,14,20,0,24,26,10,14,6,4,10,17,68,9,40,22,4,75,76,NA,62,38,36,4,8,12,0,13,11,65,4,9,0,11,9,14,6,60,15,33,89,57
US-TX,2016-03-01,16,13,16,5,23,15,20,8,11,10,20,12,66,7,39,27,4,74,78,NA,57,52,53,4,6,5,22,20,8,66,8,14,0,11,11,23,8,51,13,42,86,62
US-TX,2016-04-01,16,13,27,8,26,21,12,3,11,13,30,9,61,12,37,38,5,86,78,NA,62,57,51,6,5,6,22,9,12,69,13,9,0,11,7,7,15,55,12,53,96,62
US-TX,2016-05-01,11,0,26,16,22,28,4,6,22,18,28,16,54,11,45,41,9,71,75,NA,61,53,54,8,10,8,21,15,20,76,12,9,0,21,16,21,14,46,12,64,93,69
US-TX,2016-06-01,14,0,36,11,26,27,11,6,33,9,24,13,53,17,47,40,11,89,77,NA,69,50,52,8,15,8,23,30,7,94,12,11,6,15,15,19,10,53,14,64,93,80
US-TX,2016-07-01,13,14,38,11,29,26,15,11,16,6,18,15,49,12,45,42,7,79,77,NA,70,42,46,8,7,7,0,26,11,88,16,17,0,12,21,27,12,63,17,57,88,79
