geo,date,geo1,49 drive in,bay water park,beach chicago,beaches in michigan,beaches in ohio,bell's palsy,black legged tick,black tick,blueberry farm,blueberry patch,buffalo state park,bullseye rash,campground colorado,centennial beach,coney island cincinnati,cooling bandana,deer tick,dollywood splash country,dorm bedding,drive in ohio,easy summer recipes,facial paralysis,family aquatic center,fantasy lake,festival colorado,festivals milwaukee,fever,free concerts,fried squash,funplex omaha,grilled squash,harvesting basil,harvesting garlic,homemade ice cream recipes,hotels near worlds of fun,island water,island water park,joint pain,kings island discount,knee pain,lake beaches,little buffalo state park,luverne drive in,lyme,lyme disease,marketfest,melody 49 drive in,motel wisconsin dells,movies in the park,music in the park,music under the stars,outdoor water parks,pick blueberries,pikes peak cog railway,pool cooler,rash,river float trips,river water park,sherwood island state park,splash country,splashdown water park,sprinkler park,summer appetizers,summer dessert,summer desserts,summer sizzler,summer soup,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,valley beach,venture river,water west,watermelon drinks,watermelon recipe,waterworld concord,waterworld denver,wetlands water park,what do baby toads eat,wild water,wild water west,wolf river campground,worlds of fun discount
US-KS,2009-01-01,NA,NA,0,14,NA,NA,34,NA,NA,0,0,NA,0,18,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,45,18,0,NA,NA,NA,NA,0,0,14,NA,39,NA,15,0,NA,NA,13,12,NA,NA,NA,0,NA,NA,NA,NA,18,NA,26,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,5,43,0,NA,21,NA,0,NA,NA,0,NA,0,NA,NA,0
US-KS,2009-02-01,NA,NA,23,0,NA,NA,27,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,46,NA,0,NA,NA,0,9,NA,51,0,0,NA,NA,NA,NA,0,0,14,NA,12,NA,34,0,NA,NA,16,17,NA,NA,NA,0,NA,NA,NA,NA,0,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,98,NA,8,39,35,NA,16,NA,30,NA,NA,0,NA,38,NA,NA,10
US-KS,2009-03-01,NA,NA,21,26,NA,NA,16,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,17,NA,44,17,0,NA,NA,NA,NA,0,0,17,NA,11,NA,29,0,NA,NA,13,29,NA,NA,NA,0,NA,NA,NA,NA,17,NA,34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,15,56,43,NA,30,NA,27,NA,NA,0,NA,17,NA,NA,0
US-KS,2009-04-01,NA,NA,0,0,NA,NA,33,NA,NA,15,0,NA,0,0,NA,NA,NA,0,NA,42,NA,0,NA,NA,0,0,NA,37,0,0,NA,NA,NA,NA,0,0,13,NA,37,NA,25,9,NA,NA,35,31,NA,NA,NA,0,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,NA,NA,NA,33,0,NA,NA,NA,NA,0,NA,13,60,22,NA,22,NA,0,NA,NA,0,NA,17,NA,NA,0
US-KS,2009-05-01,NA,NA,22,14,NA,NA,17,NA,NA,0,0,NA,18,18,NA,NA,NA,14,NA,59,NA,18,NA,NA,0,0,NA,47,72,0,NA,NA,NA,NA,28,18,14,NA,22,NA,22,18,NA,NA,53,54,NA,NA,NA,30,NA,NA,NA,NA,0,NA,63,NA,NA,NA,NA,NA,NA,NA,35,32,NA,NA,NA,NA,48,NA,35,52,23,NA,16,NA,0,NA,NA,69,NA,18,NA,NA,24
US-KS,2009-06-01,NA,NA,0,0,NA,NA,18,NA,NA,17,21,NA,19,29,NA,NA,NA,22,NA,47,NA,19,NA,NA,0,0,NA,41,39,0,NA,NA,NA,NA,27,0,19,NA,36,NA,35,10,NA,NA,53,45,NA,NA,NA,32,NA,NA,NA,NA,19,NA,60,NA,NA,NA,NA,NA,NA,NA,37,51,NA,NA,NA,NA,0,NA,50,33,0,NA,0,NA,61,NA,NA,0,NA,39,NA,NA,16
US-KS,2009-07-01,NA,NA,31,15,NA,NA,37,NA,NA,0,37,NA,0,39,NA,NA,NA,15,NA,93,NA,19,NA,NA,0,24,NA,37,38,35,NA,NA,NA,NA,52,31,19,NA,36,NA,33,14,NA,NA,37,47,NA,NA,NA,32,NA,NA,NA,NA,19,NA,57,NA,NA,NA,NA,NA,NA,NA,0,51,NA,NA,NA,NA,0,NA,16,57,0,NA,17,NA,0,NA,NA,0,NA,19,NA,NA,39
US-KS,2009-08-01,NA,NA,23,14,NA,NA,35,NA,NA,0,12,NA,0,28,NA,NA,NA,14,NA,45,NA,19,NA,NA,0,0,NA,43,28,34,NA,NA,NA,NA,17,27,0,NA,46,NA,27,9,NA,NA,42,39,NA,NA,NA,31,NA,NA,NA,NA,31,NA,39,NA,NA,NA,NA,NA,NA,NA,36,33,NA,NA,NA,NA,0,NA,15,37,23,NA,0,NA,49,NA,NA,70,NA,19,NA,NA,10
US-KS,2009-09-01,NA,NA,0,0,NA,NA,50,NA,NA,0,0,NA,0,18,NA,NA,NA,13,NA,0,NA,0,NA,NA,0,9,NA,46,17,0,NA,NA,NA,NA,24,17,27,NA,38,NA,19,0,NA,NA,34,37,NA,NA,NA,0,NA,NA,NA,NA,0,NA,46,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,14,42,0,NA,23,NA,56,NA,NA,0,NA,18,NA,NA,10
US-KS,2009-10-01,NA,NA,0,25,NA,NA,16,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,17,NA,66,17,0,NA,NA,NA,NA,15,16,12,NA,41,NA,16,0,NA,NA,21,28,NA,NA,NA,0,NA,NA,NA,NA,16,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,10,36,21,NA,14,NA,0,NA,NA,0,NA,0,NA,NA,9
US-KS,2009-11-01,NA,NA,0,13,NA,NA,24,NA,NA,15,0,NA,0,0,NA,NA,NA,13,NA,0,NA,0,NA,NA,0,9,NA,43,17,0,NA,NA,NA,NA,16,0,13,NA,42,NA,33,0,NA,NA,26,23,NA,NA,NA,0,NA,NA,NA,NA,34,NA,37,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,45,NA,17,51,21,NA,22,NA,0,NA,NA,0,NA,0,NA,NA,10
US-KS,2009-12-01,NA,NA,0,25,NA,NA,0,NA,NA,0,0,NA,0,17,NA,NA,NA,12,NA,41,NA,0,NA,NA,0,8,NA,39,33,0,NA,NA,NA,NA,15,0,13,NA,26,NA,24,0,NA,NA,13,15,NA,NA,NA,0,NA,NA,NA,NA,16,NA,33,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,44,NA,24,39,21,NA,29,NA,0,NA,NA,0,NA,25,NA,NA,9
US-KS,2010-01-01,NA,NA,0,12,NA,NA,0,NA,NA,14,0,NA,0,16,NA,NA,NA,0,NA,39,NA,0,NA,NA,0,0,NA,45,16,19,NA,NA,NA,NA,14,0,12,NA,19,NA,21,8,NA,NA,14,10,NA,NA,NA,0,NA,NA,NA,NA,0,NA,28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,16,42,30,NA,14,NA,0,NA,NA,0,NA,0,NA,NA,0
US-KS,2010-02-01,NA,NA,20,18,NA,NA,23,NA,NA,0,0,NA,0,16,NA,NA,NA,12,NA,39,NA,0,NA,NA,0,16,NA,58,0,0,NA,NA,NA,NA,15,16,24,NA,20,NA,41,0,NA,NA,9,10,NA,NA,NA,0,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,8,63,0,NA,23,NA,0,NA,NA,0,NA,0,NA,NA,0
US-KS,2010-03-01,NA,NA,0,11,NA,NA,0,NA,NA,14,0,NA,0,15,NA,NA,NA,11,NA,37,NA,0,NA,NA,0,8,NA,44,15,0,NA,NA,NA,NA,28,15,19,NA,37,NA,42,8,NA,NA,16,30,NA,NA,NA,25,NA,NA,NA,NA,15,NA,47,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,40,NA,12,48,39,NA,33,NA,0,NA,NA,0,NA,0,NA,NA,9
US-KS,2010-04-01,NA,NA,19,24,NA,NA,0,NA,NA,0,10,NA,0,16,NA,NA,NA,24,NA,38,NA,16,NA,NA,0,8,NA,50,16,0,NA,NA,NA,NA,14,0,12,NA,29,NA,36,0,NA,NA,29,41,NA,NA,NA,51,NA,NA,NA,NA,0,NA,34,NA,NA,NA,NA,NA,NA,NA,0,28,NA,NA,NA,NA,0,NA,38,37,20,NA,40,NA,25,NA,NA,0,NA,16,NA,NA,9
US-KS,2010-05-01,NA,NA,0,0,NA,NA,16,NA,NA,15,11,NA,0,25,NA,NA,NA,25,NA,41,NA,17,NA,NA,0,9,NA,44,25,0,NA,NA,NA,NA,31,17,0,NA,36,NA,27,0,NA,NA,51,55,NA,NA,NA,27,NA,NA,NA,NA,50,NA,49,NA,NA,NA,NA,NA,NA,NA,0,60,NA,NA,NA,NA,88,NA,35,40,43,NA,14,NA,27,NA,NA,0,NA,0,NA,NA,25
US-KS,2010-06-01,NA,NA,22,14,NA,NA,51,NA,NA,16,29,NA,0,24,NA,NA,NA,23,NA,88,NA,54,NA,NA,0,0,NA,45,54,44,NA,NA,NA,NA,41,41,14,NA,22,NA,33,13,NA,NA,61,49,NA,NA,NA,29,NA,NA,NA,NA,27,NA,56,NA,NA,NA,NA,NA,NA,NA,34,63,NA,NA,NA,NA,47,NA,50,51,0,NA,31,NA,57,NA,NA,68,NA,18,NA,NA,23
US-KS,2010-07-01,NA,NA,30,0,NA,NA,24,NA,NA,15,14,NA,0,27,NA,NA,NA,37,NA,40,NA,41,NA,NA,0,8,NA,61,38,0,NA,NA,NA,NA,25,59,25,NA,51,NA,34,0,NA,NA,42,62,NA,NA,NA,27,NA,NA,NA,NA,22,NA,55,NA,NA,NA,NA,NA,NA,NA,47,29,NA,NA,NA,NA,0,NA,21,49,31,NA,19,NA,52,NA,NA,0,NA,17,NA,NA,58
US-KS,2010-08-01,NA,NA,19,12,NA,NA,15,NA,NA,14,10,NA,0,47,NA,NA,NA,24,NA,0,NA,16,NA,NA,83,0,NA,40,23,19,NA,NA,NA,NA,14,15,24,NA,10,NA,28,8,NA,NA,32,39,NA,NA,NA,25,NA,NA,NA,NA,24,NA,41,NA,NA,NA,NA,NA,NA,NA,30,27,NA,NA,NA,NA,41,NA,17,46,20,NA,22,NA,50,NA,NA,0,NA,16,NA,NA,13
US-KS,2010-09-01,NA,NA,0,0,NA,NA,44,NA,NA,0,0,NA,0,15,NA,NA,NA,0,NA,37,NA,0,NA,NA,0,12,NA,33,23,19,NA,NA,NA,NA,23,23,17,NA,38,NA,41,8,NA,NA,30,40,NA,NA,NA,0,NA,NA,NA,NA,15,NA,56,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,40,NA,24,52,19,NA,18,NA,0,NA,NA,0,NA,15,NA,NA,9
US-KS,2010-10-01,NA,NA,0,0,NA,NA,14,NA,NA,0,10,NA,0,15,NA,NA,NA,23,NA,0,NA,0,NA,NA,80,0,NA,43,22,0,NA,NA,NA,NA,27,15,11,NA,23,NA,22,0,NA,NA,29,35,NA,NA,NA,49,NA,NA,NA,NA,0,NA,40,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,39,NA,9,47,0,NA,19,NA,24,NA,NA,0,NA,0,NA,NA,19
US-KS,2010-11-01,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,15,NA,NA,NA,11,NA,0,NA,0,NA,NA,0,7,NA,40,15,0,NA,NA,NA,NA,13,15,11,NA,0,NA,27,7,NA,NA,27,44,NA,NA,NA,0,NA,NA,NA,NA,0,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,39,NA,12,26,0,NA,13,NA,0,NA,NA,0,NA,15,NA,NA,0
US-KS,2010-12-01,NA,NA,0,17,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,36,NA,15,NA,NA,0,8,NA,38,0,0,NA,NA,NA,NA,14,0,17,NA,32,NA,20,0,NA,NA,17,20,NA,NA,NA,24,NA,NA,NA,NA,0,NA,33,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,39,NA,9,53,19,NA,13,NA,0,NA,NA,0,NA,0,NA,NA,0
US-KS,2011-01-01,NA,NA,11,7,NA,NA,17,NA,NA,8,0,NA,0,9,NA,NA,NA,7,NA,0,NA,0,NA,NA,0,0,NA,46,0,0,NA,NA,NA,NA,8,9,20,NA,31,NA,24,0,NA,NA,15,15,NA,NA,NA,0,NA,NA,NA,NA,9,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,23,NA,5,36,15,NA,8,NA,0,NA,NA,0,NA,9,NA,NA,0
US-KS,2011-02-01,NA,NA,0,11,NA,NA,9,NA,NA,8,0,NA,0,0,NA,NA,NA,7,NA,23,NA,0,NA,NA,0,5,NA,62,9,0,NA,NA,NA,NA,9,0,18,NA,43,NA,25,9,NA,NA,13,11,NA,NA,NA,15,NA,NA,NA,NA,9,NA,33,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,24,NA,18,47,29,NA,13,NA,0,NA,NA,0,NA,14,NA,NA,0
US-KS,2011-03-01,NA,NA,10,13,NA,NA,12,NA,NA,0,5,NA,0,0,NA,NA,NA,10,NA,0,NA,0,NA,NA,45,9,NA,51,0,0,NA,NA,NA,NA,8,0,15,NA,46,NA,30,4,NA,NA,14,18,NA,NA,NA,0,NA,NA,NA,NA,0,NA,37,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,23,NA,8,58,11,NA,10,NA,0,NA,NA,0,NA,0,NA,NA,5
US-KS,2011-04-01,NA,NA,0,13,NA,NA,8,NA,NA,0,0,NA,0,9,NA,NA,NA,11,NA,43,NA,0,NA,NA,92,9,NA,45,17,22,NA,NA,NA,NA,8,13,17,NA,36,NA,34,4,NA,NA,30,40,NA,NA,NA,0,NA,NA,NA,NA,9,NA,40,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,23,NA,22,40,11,NA,11,NA,21,NA,NA,0,NA,9,NA,NA,7
US-KS,2011-05-01,NA,NA,16,7,NA,NA,0,NA,NA,23,6,NA,9,27,NA,NA,NA,27,NA,21,NA,0,NA,NA,0,9,NA,46,21,11,NA,NA,NA,NA,11,9,10,NA,33,NA,33,7,NA,NA,47,55,NA,NA,NA,29,NA,NA,NA,NA,9,NA,52,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,0,NA,32,48,11,NA,15,NA,14,NA,NA,0,NA,15,NA,NA,21
US-KS,2011-06-01,NA,NA,18,15,NA,NA,23,NA,NA,13,19,NA,0,42,NA,NA,NA,15,NA,94,NA,39,NA,NA,51,15,NA,48,58,12,NA,NA,NA,NA,32,41,17,NA,33,NA,29,5,NA,NA,53,62,NA,NA,NA,16,NA,NA,NA,NA,26,NA,65,NA,NA,NA,NA,NA,NA,NA,19,26,NA,NA,NA,NA,51,NA,46,44,49,NA,25,NA,31,NA,NA,37,NA,16,NA,NA,23
US-KS,2011-07-01,NA,NA,31,19,NA,NA,18,NA,NA,8,12,NA,9,32,NA,NA,NA,18,NA,54,NA,19,NA,NA,100,9,NA,37,31,12,NA,NA,NA,NA,55,25,19,NA,35,NA,48,16,NA,NA,46,50,NA,NA,NA,31,NA,NA,NA,NA,50,NA,57,NA,NA,NA,NA,NA,NA,NA,18,34,NA,NA,NA,NA,24,NA,28,44,12,NA,24,NA,38,NA,NA,0,NA,19,NA,NA,23
US-KS,2011-08-01,NA,NA,14,10,NA,NA,8,NA,NA,0,6,NA,9,9,NA,NA,NA,7,NA,31,NA,17,NA,NA,0,9,NA,37,26,0,NA,NA,NA,NA,26,20,11,NA,37,NA,38,4,NA,NA,32,39,NA,NA,NA,28,NA,NA,NA,NA,32,NA,48,NA,NA,NA,NA,NA,NA,NA,16,15,NA,NA,NA,NA,23,NA,27,49,11,NA,17,NA,28,NA,NA,0,NA,9,NA,NA,18
US-KS,2011-09-01,NA,NA,0,6,NA,NA,20,NA,NA,0,5,NA,8,8,NA,NA,NA,15,NA,0,NA,0,NA,NA,43,12,NA,41,8,0,NA,NA,NA,NA,23,28,19,NA,38,NA,35,4,NA,NA,32,32,NA,NA,NA,14,NA,NA,NA,NA,16,NA,46,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,22,NA,21,48,16,NA,11,NA,13,NA,NA,0,NA,12,NA,NA,8
US-KS,2011-10-01,NA,NA,0,6,NA,NA,30,NA,NA,0,0,NA,8,32,NA,NA,NA,9,NA,19,NA,8,NA,NA,83,4,NA,41,8,0,NA,NA,NA,NA,7,15,12,NA,25,NA,36,4,NA,NA,16,18,NA,NA,NA,13,NA,NA,NA,NA,8,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,41,NA,11,43,10,NA,7,NA,13,NA,NA,0,NA,8,NA,NA,13
US-KS,2011-11-01,NA,NA,0,24,NA,NA,19,NA,NA,0,0,NA,8,0,NA,NA,NA,18,NA,0,NA,0,NA,NA,0,4,NA,41,8,0,NA,NA,NA,NA,15,8,10,NA,32,NA,25,0,NA,NA,20,17,NA,NA,NA,13,NA,NA,NA,NA,0,NA,38,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,28,NA,12,54,10,NA,7,NA,0,NA,NA,0,NA,8,NA,NA,0
US-KS,2011-12-01,NA,NA,0,0,NA,NA,23,NA,NA,0,0,NA,0,8,NA,NA,NA,9,NA,0,NA,0,NA,NA,0,4,NA,39,8,0,NA,NA,NA,NA,7,0,6,NA,29,NA,24,4,NA,NA,16,20,NA,NA,NA,13,NA,NA,NA,NA,8,NA,37,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,21,NA,9,48,25,NA,16,NA,0,NA,NA,0,NA,24,NA,NA,4
US-KS,2012-01-01,NA,NA,0,6,NA,NA,7,NA,NA,0,0,NA,7,7,NA,NA,NA,6,NA,0,NA,0,NA,NA,0,0,NA,43,7,0,NA,NA,NA,NA,0,7,9,NA,30,NA,24,4,NA,NA,21,13,NA,NA,NA,12,NA,NA,NA,NA,0,NA,38,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,19,NA,8,49,9,NA,13,NA,0,NA,NA,0,NA,8,NA,NA,0
US-KS,2012-02-01,NA,NA,0,5,NA,NA,7,NA,NA,0,0,NA,0,7,NA,NA,NA,8,NA,0,NA,0,NA,NA,0,5,NA,57,7,0,NA,NA,NA,NA,6,0,13,NA,33,NA,34,3,NA,NA,16,19,NA,NA,NA,11,NA,NA,NA,NA,7,NA,40,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,18,NA,11,57,13,NA,16,NA,11,NA,NA,0,NA,7,NA,NA,0
US-KS,2012-03-01,NA,NA,9,9,NA,NA,29,NA,NA,0,0,NA,0,15,NA,NA,NA,11,NA,37,NA,0,NA,NA,40,6,NA,51,7,0,NA,NA,NA,NA,20,15,11,NA,32,NA,39,4,NA,NA,22,29,NA,NA,NA,0,NA,NA,NA,NA,7,NA,43,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,20,NA,24,63,24,NA,15,NA,0,NA,NA,0,NA,11,NA,NA,4
US-KS,2012-04-01,NA,NA,9,6,NA,NA,25,NA,NA,7,0,NA,0,12,NA,NA,NA,17,NA,27,NA,0,NA,NA,0,4,NA,50,11,0,NA,NA,NA,NA,7,12,15,NA,35,NA,42,4,NA,NA,54,57,NA,NA,NA,12,NA,NA,NA,NA,11,NA,49,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,20,NA,46,56,24,NA,26,NA,12,NA,NA,0,NA,11,NA,NA,4
US-KS,2012-05-01,NA,NA,10,6,NA,NA,26,NA,NA,0,8,NA,0,26,NA,NA,NA,24,NA,38,NA,8,NA,NA,0,10,NA,49,12,0,NA,NA,NA,NA,17,23,20,NA,42,NA,34,8,NA,NA,71,83,NA,NA,NA,13,NA,NA,NA,NA,12,NA,53,NA,NA,NA,NA,NA,NA,NA,0,14,NA,NA,NA,NA,21,NA,55,55,23,NA,27,NA,32,NA,NA,0,NA,13,NA,NA,21
US-KS,2012-06-01,NA,NA,38,8,NA,NA,20,NA,NA,15,30,NA,0,28,NA,NA,NA,23,NA,27,NA,20,NA,NA,0,8,NA,49,56,20,NA,NA,NA,NA,30,33,6,NA,36,NA,48,15,NA,NA,63,58,NA,NA,NA,18,NA,NA,NA,NA,47,NA,72,NA,NA,NA,NA,NA,NA,NA,65,25,NA,NA,NA,NA,22,NA,45,74,16,NA,34,NA,31,NA,NA,0,NA,13,NA,NA,22
US-KS,2012-07-01,NA,NA,29,18,NA,NA,30,NA,NA,7,15,NA,8,37,NA,NA,NA,12,NA,51,NA,16,NA,NA,0,8,NA,43,37,19,NA,NA,NA,NA,31,26,18,NA,42,NA,37,6,NA,NA,44,48,NA,NA,NA,32,NA,NA,NA,NA,24,NA,58,NA,NA,NA,NA,NA,NA,NA,75,21,NA,NA,NA,NA,48,NA,31,61,20,NA,27,NA,42,NA,NA,0,NA,16,NA,NA,13
US-KS,2012-08-01,NA,NA,9,6,NA,NA,29,NA,NA,7,10,NA,0,20,NA,NA,NA,23,NA,18,NA,15,NA,NA,40,8,NA,48,60,18,NA,NA,NA,NA,21,24,17,NA,56,NA,29,7,NA,NA,37,43,NA,NA,NA,12,NA,NA,NA,NA,23,NA,48,NA,NA,NA,NA,NA,NA,NA,14,13,NA,NA,NA,NA,29,NA,21,63,9,NA,22,NA,32,NA,NA,28,NA,8,NA,NA,13
US-KS,2012-09-01,NA,NA,9,7,NA,NA,32,NA,NA,7,0,NA,7,7,NA,NA,NA,11,NA,0,NA,0,NA,NA,39,4,NA,45,26,9,NA,NA,NA,NA,10,10,14,NA,27,NA,32,4,NA,NA,44,48,NA,NA,NA,12,NA,NA,NA,NA,7,NA,48,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,45,NA,22,46,9,NA,19,NA,12,NA,NA,0,NA,7,NA,NA,8
US-KS,2012-10-01,NA,NA,0,0,NA,NA,23,NA,NA,0,4,NA,0,7,NA,NA,NA,5,NA,17,NA,0,NA,NA,37,3,NA,52,7,0,NA,NA,NA,NA,6,7,10,NA,34,NA,40,0,NA,NA,15,27,NA,NA,NA,11,NA,NA,NA,NA,7,NA,42,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,NA,NA,36,NA,11,48,9,NA,14,NA,15,NA,NA,0,NA,7,NA,NA,17
US-KS,2012-11-01,NA,NA,8,0,NA,NA,6,NA,NA,0,0,NA,0,7,NA,NA,NA,10,NA,24,NA,0,NA,NA,0,0,NA,50,7,0,NA,NA,NA,NA,6,0,20,NA,27,NA,26,3,NA,NA,16,24,NA,NA,NA,0,NA,NA,NA,NA,7,NA,36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,26,NA,8,53,8,NA,15,NA,0,NA,NA,0,NA,11,NA,NA,4
US-KS,2012-12-01,NA,NA,6,4,NA,NA,4,NA,NA,0,0,NA,0,5,NA,NA,NA,3,NA,0,NA,0,NA,NA,24,3,NA,56,9,0,NA,NA,NA,NA,4,0,7,NA,21,NA,28,2,NA,NA,13,11,NA,NA,NA,11,NA,NA,NA,NA,5,NA,37,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,18,NA,10,58,8,NA,8,NA,7,NA,NA,0,NA,8,NA,NA,0
US-KS,2013-01-01,NA,NA,11,7,NA,NA,8,NA,NA,0,0,NA,0,4,NA,NA,NA,3,NA,21,NA,0,NA,NA,0,2,NA,63,4,0,NA,NA,NA,NA,4,0,10,NA,28,NA,26,0,NA,NA,11,11,NA,NA,NA,7,NA,NA,NA,NA,13,NA,41,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,11,NA,8,61,11,NA,16,NA,0,NA,NA,0,NA,9,NA,NA,0
US-KS,2013-02-01,NA,NA,8,9,NA,NA,27,NA,NA,0,4,NA,0,6,NA,NA,NA,5,NA,15,NA,0,NA,NA,0,5,NA,53,6,0,NA,NA,NA,NA,11,6,19,NA,37,NA,39,3,NA,NA,18,18,NA,NA,NA,0,NA,NA,NA,NA,0,NA,41,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,16,NA,9,60,16,NA,9,NA,10,NA,NA,0,NA,8,NA,NA,0
US-KS,2013-03-01,NA,NA,7,8,NA,NA,13,NA,NA,0,0,NA,0,9,NA,NA,NA,4,NA,13,NA,0,NA,NA,29,3,NA,54,5,0,NA,NA,NA,NA,5,5,12,NA,45,NA,29,7,NA,NA,28,31,NA,NA,NA,18,NA,NA,NA,NA,5,NA,49,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,NA,9,67,21,NA,6,NA,9,NA,NA,0,NA,11,NA,NA,0
US-KS,2013-04-01,NA,NA,7,9,NA,NA,8,NA,NA,0,0,NA,6,8,NA,NA,NA,4,NA,27,NA,0,NA,NA,0,7,NA,52,11,0,NA,NA,NA,NA,8,11,9,NA,45,NA,42,3,NA,NA,29,40,NA,NA,NA,9,NA,NA,NA,NA,0,NA,54,NA,NA,NA,NA,NA,NA,NA,11,10,NA,NA,NA,NA,15,NA,29,56,14,NA,16,NA,27,NA,NA,0,NA,17,NA,NA,3
US-KS,2013-05-01,NA,NA,19,5,NA,NA,6,NA,NA,11,5,NA,6,12,NA,NA,NA,18,NA,29,NA,18,NA,NA,32,5,NA,48,20,7,NA,NA,NA,NA,7,14,8,NA,34,NA,37,6,NA,NA,58,88,NA,NA,NA,16,NA,NA,NA,NA,10,NA,51,NA,NA,NA,NA,NA,NA,NA,12,16,NA,NA,NA,NA,47,NA,60,50,15,NA,10,NA,13,NA,NA,23,NA,12,NA,NA,20
US-KS,2013-06-01,NA,NA,13,8,NA,NA,12,NA,NA,12,21,NA,10,15,NA,NA,NA,21,NA,16,NA,20,NA,NA,0,16,NA,47,46,16,NA,NA,NA,NA,12,30,18,NA,50,NA,40,8,NA,NA,62,83,NA,NA,NA,36,NA,NA,NA,NA,9,NA,64,NA,NA,NA,NA,NA,NA,NA,100,29,NA,NA,NA,NA,17,NA,70,51,16,NA,24,NA,10,NA,NA,0,NA,26,NA,NA,24
US-KS,2013-07-01,NA,NA,19,10,NA,NA,10,NA,NA,9,16,NA,10,26,NA,NA,NA,12,NA,33,NA,7,NA,NA,27,16,NA,47,34,6,NA,NA,NA,NA,16,20,10,NA,54,NA,29,11,NA,NA,43,52,NA,NA,NA,28,NA,NA,NA,NA,5,NA,70,NA,NA,NA,NA,NA,NA,NA,25,24,NA,NA,NA,NA,13,NA,36,64,6,NA,25,NA,35,NA,NA,39,NA,16,NA,NA,31
US-KS,2013-08-01,NA,NA,18,9,NA,NA,4,NA,NA,4,3,NA,0,9,NA,NA,NA,5,NA,10,NA,4,NA,NA,23,5,NA,47,22,5,NA,NA,NA,NA,6,8,13,NA,29,NA,40,5,NA,NA,33,37,NA,NA,NA,14,NA,NA,NA,NA,9,NA,60,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,26,NA,22,74,7,NA,15,NA,21,NA,NA,16,NA,20,NA,NA,14
