geo,date,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
US-DC,2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,43,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,12,27,NA,92,0,NA,NA,NA,NA
US-DC,2005-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,38,NA,NA,NA,NA,29,NA,NA,57,32,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13,44,NA,52,0,NA,NA,NA,NA
US-DC,2005-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,29,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,30,27,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,5,24,NA,22,0,NA,NA,NA,NA
US-DC,2005-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,49,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,34,NA,NA,NA,NA,26,NA,NA,50,46,27,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,16,20,NA,28,100,NA,NA,NA,NA
US-DC,2005-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,0,NA,NA,NA,NA,30,NA,NA,29,50,37,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,11,17,NA,21,0,NA,NA,NA,NA
US-DC,2005-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,39,47,55,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,52,NA,NA,37,49,NA,NA,NA,NA,NA,NA,NA,31,18,NA,95,34,NA,NA,NA,NA
US-DC,2005-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,25,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,0,NA,NA,NA,NA,26,NA,NA,51,26,66,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,99,NA,NA,0,47,NA,NA,NA,NA,NA,NA,NA,44,20,NA,55,0,NA,NA,NA,NA
US-DC,2005-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,50,NA,NA,NA,NA,25,NA,NA,25,0,91,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,66,NA,NA,0,46,NA,NA,NA,NA,NA,NA,NA,20,43,NA,54,33,NA,NA,NA,NA
US-DC,2005-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,23,NA,NA,67,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,32,NA,NA,NA,NA,24,NA,NA,35,16,81,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,47,NA,NA,34,0,NA,NA,NA,NA,NA,NA,NA,20,49,NA,44,0,NA,NA,NA,NA
US-DC,2005-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,30,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,0,NA,NA,NA,NA,23,NA,NA,57,31,47,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,15,32,NA,17,0,NA,NA,NA,NA
US-DC,2005-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,0,NA,NA,NA,NA,22,NA,NA,35,14,33,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,100,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,21,34,NA,31,28,NA,NA,NA,NA
US-DC,2005-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,0,NA,NA,NA,NA,22,NA,NA,22,45,32,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,14,33,NA,32,0,NA,NA,NA,NA
US-DC,2005-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,20,NA,NA,58,NA,0,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,0,NA,NA,NA,NA,21,NA,NA,41,47,26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,15,46,NA,53,83,NA,NA,NA,NA
US-DC,2006-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,25,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,26,NA,NA,NA,NA,0,NA,NA,38,26,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,7,24,NA,41,25,NA,NA,NA,NA
US-DC,2006-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,19,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,0,NA,NA,NA,NA,19,NA,NA,32,35,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,9,22,NA,35,26,NA,NA,NA,NA
US-DC,2006-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,16,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,33,38,37,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,33,NA,NA,0,31,NA,NA,NA,NA,NA,NA,NA,15,21,NA,31,0,NA,NA,NA,NA
US-DC,2006-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,29,NA,NA,50,NA,0,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,0,NA,NA,NA,NA,31,NA,NA,36,58,49,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,0,NA,NA,51,34,NA,NA,NA,NA,NA,NA,NA,26,31,NA,33,24,NA,NA,NA,NA
US-DC,2006-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,24,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,0,NA,NA,NA,NA,17,NA,NA,44,42,48,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,44,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,35,25,NA,24,0,NA,NA,NA,NA
US-DC,2006-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,24,NA,NA,92,NA,0,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,0,NA,NA,NA,NA,42,NA,NA,25,42,66,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,49,NA,NA,47,31,NA,NA,NA,NA,NA,NA,NA,31,31,NA,43,33,NA,NA,NA,NA
US-DC,2006-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,24,NA,NA,0,NA,59,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,0,NA,NA,NA,NA,45,NA,NA,49,53,75,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,98,NA,NA,55,46,NA,NA,NA,NA,NA,NA,NA,33,19,NA,42,43,NA,NA,NA,NA
US-DC,2006-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,20,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,20,NA,NA,NA,NA,31,NA,NA,25,41,42,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,8,30,NA,28,20,NA,NA,NA,NA
US-DC,2006-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,15,NA,NA,84,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,21,NA,NA,NA,NA,16,NA,NA,25,28,33,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,14,34,NA,22,0,NA,NA,NA,NA
US-DC,2006-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,19,NA,NA,NA,NA,14,NA,NA,14,29,39,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,56,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,19,26,NA,46,0,NA,NA,NA,NA
US-DC,2006-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,14,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,19,NA,NA,NA,NA,0,NA,NA,33,19,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,28,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,24,30,NA,26,0,NA,NA,NA,NA
US-DC,2006-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,13,NA,NA,38,NA,0,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,41,31,33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,13,30,NA,20,18,NA,NA,NA,NA
US-DC,2007-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,17,NA,NA,32,NA,0,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,27,24,33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8,33,NA,30,23,NA,NA,NA,NA
US-DC,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,0,NA,NA,NA,NA,13,NA,NA,36,22,22,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,48,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,10,38,NA,45,24,NA,NA,NA,NA
US-DC,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,15,NA,NA,NA,NA,11,NA,NA,29,50,36,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,66,NA,NA,15,21,NA,NA,NA,NA,NA,NA,NA,11,24,NA,24,15,NA,NA,NA,NA
US-DC,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,33,NA,NA,31,NA,0,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,41,23,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,31,21,NA,NA,NA,NA,NA,NA,NA,30,19,NA,29,15,NA,NA,NA,NA
US-DC,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,10,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,14,NA,NA,NA,NA,24,NA,NA,30,46,67,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,40,NA,NA,19,28,NA,NA,NA,NA,NA,NA,NA,42,27,NA,37,0,NA,NA,NA,NA
US-DC,2007-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,14,NA,NA,87,NA,37,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,28,NA,NA,NA,NA,67,NA,NA,14,24,68,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,41,NA,NA,25,39,NA,NA,NA,NA,NA,NA,NA,48,43,NA,30,18,NA,NA,NA,NA
US-DC,2007-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,26,NA,100,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,19,NA,NA,NA,NA,32,NA,NA,34,32,65,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,44,28,NA,NA,26,35,NA,NA,NA,NA,NA,NA,NA,24,38,NA,48,20,NA,NA,NA,NA
US-DC,2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,NA,NA,24,NA,0,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,12,NA,NA,NA,NA,13,NA,NA,35,30,43,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,35,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,22,36,NA,42,15,NA,NA,NA,NA
US-DC,2007-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,20,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,45,29,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,0,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,15,27,NA,23,24,NA,NA,NA,NA
US-DC,2007-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,23,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,11,NA,NA,NA,NA,8,NA,NA,28,34,37,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,16,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,22,38,NA,32,10,NA,NA,NA,NA
US-DC,2007-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,19,NA,NA,44,NA,0,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,11,NA,NA,NA,NA,8,NA,NA,19,35,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,16,60,NA,41,18,NA,NA,NA,NA
US-DC,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,16,NA,NA,23,NA,0,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,24,24,27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,16,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,11,17,NA,42,11,NA,NA,NA,NA
US-DC,2008-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,10,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,19,NA,NA,NA,NA,0,NA,NA,30,32,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,14,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,11,27,NA,31,15,NA,NA,NA,NA
US-DC,2008-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10,NA,NA,20,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,10,NA,NA,NA,NA,11,NA,NA,29,30,26,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,15,NA,NA,31,14,NA,NA,NA,NA,NA,NA,NA,10,26,NA,32,0,NA,NA,NA,NA
US-DC,2008-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,18,NA,NA,20,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,10,NA,NA,NA,NA,14,NA,NA,35,45,32,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,21,NA,NA,10,13,NA,NA,NA,NA,NA,NA,NA,18,40,NA,34,9,NA,NA,NA,NA
US-DC,2008-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,14,NA,NA,20,NA,0,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,10,NA,NA,NA,NA,18,NA,NA,26,53,43,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,NA,NA,15,13,NA,NA,NA,NA,NA,NA,NA,35,40,NA,46,9,NA,NA,NA,NA
US-DC,2008-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,7,NA,NA,30,NA,0,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,13,NA,NA,NA,NA,39,NA,NA,33,30,56,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,24,NA,NA,24,13,NA,NA,NA,NA,NA,NA,NA,52,28,NA,24,14,NA,NA,NA,NA
US-DC,2008-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,18,NA,NA,31,NA,26,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,37,NA,NA,NA,NA,55,NA,NA,32,37,87,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,35,39,NA,NA,52,41,NA,NA,NA,NA,NA,NA,NA,50,36,NA,32,19,NA,NA,NA,NA
US-DC,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,20,NA,NA,38,NA,0,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,15,NA,NA,NA,NA,32,NA,NA,36,31,75,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,18,NA,NA,22,25,NA,NA,NA,NA,NA,NA,NA,35,33,NA,35,15,NA,NA,NA,NA
US-DC,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,7,NA,NA,19,NA,0,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,9,NA,NA,NA,NA,34,NA,NA,38,38,56,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,32,20,NA,NA,13,17,NA,NA,NA,NA,NA,NA,NA,21,40,NA,30,18,NA,NA,NA,NA
US-DC,2008-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,19,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,0,NA,NA,NA,NA,6,NA,NA,42,34,46,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,13,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,16,46,NA,26,8,NA,NA,NA,NA
US-DC,2008-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,13,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,8,NA,NA,NA,NA,12,NA,NA,21,37,33,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,12,NA,NA,8,11,NA,NA,NA,NA,NA,NA,NA,18,24,NA,15,8,NA,NA,NA,NA
US-DC,2008-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,13,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,0,NA,NA,NA,NA,7,NA,NA,39,28,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,62,13,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,28,31,NA,24,9,NA,NA,NA,NA
US-DC,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,24,NA,NA,19,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,0,NA,NA,NA,NA,7,NA,NA,13,38,24,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,26,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,17,41,NA,27,13,NA,NA,NA,NA
US-DC,2009-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,13,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,9,NA,NA,NA,NA,21,NA,NA,40,24,32,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,13,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,10,31,NA,29,0,NA,NA,NA,NA
US-DC,2009-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,14,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,29,NA,NA,NA,NA,0,NA,NA,47,37,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,16,46,NA,21,9,NA,NA,NA,NA
US-DC,2009-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,14,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,9,NA,NA,NA,NA,19,NA,NA,29,37,35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,12,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,20,40,NA,25,19,NA,NA,NA,NA
US-DC,2009-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,17,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,15,NA,NA,NA,NA,28,NA,NA,34,55,53,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,19,NA,NA,15,18,NA,NA,NA,NA,NA,NA,NA,32,35,NA,28,21,NA,NA,NA,NA
US-DC,2009-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,19,NA,NA,0,NA,23,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,0,NA,NA,NA,NA,40,NA,NA,41,52,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,31,45,NA,NA,25,29,NA,NA,NA,NA,NA,NA,NA,40,40,NA,17,12,NA,NA,NA,NA
US-DC,2009-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,29,NA,NA,36,NA,0,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,29,NA,NA,NA,NA,55,NA,NA,34,49,100,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,60,34,NA,NA,39,52,NA,NA,NA,NA,NA,NA,NA,40,35,NA,47,14,NA,NA,NA,NA
US-DC,2009-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,15,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,17,NA,NA,NA,NA,71,NA,NA,37,51,82,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,58,29,NA,NA,41,46,NA,NA,NA,NA,NA,NA,NA,35,47,NA,47,27,NA,NA,NA,NA
US-DC,2009-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,10,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,9,NA,NA,NA,NA,25,NA,NA,43,54,65,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,44,16,NA,NA,21,12,NA,NA,NA,NA,NA,NA,NA,28,38,NA,23,36,NA,NA,NA,NA
US-DC,2009-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,6,NA,NA,0,NA,21,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,8,NA,NA,NA,NA,18,NA,NA,47,38,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,28,18,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,20,50,NA,22,13,NA,NA,NA,NA
