geo,date,geo1,bandshell,beach ct,beach in ct,beach in nj,beach in ny,bell's palsy,berry picking,black legged tick,black tick,blarney island,blueberry farm,blueberry hill farm,blueberry patch,blueberry picking,broomfield bay,buffalo state park,bullseye rash,cascade lake,chautauqua ny,college bedding,concert in park,concert in the park,coupons for water,deer tick,echo lake campground,facial paralysis,fever,free concert,free concerts,free outdoor concerts,freeze blueberries,fried squash,how to freeze blueberries,joint pain,knee pain,lake beaches,lake in nj,lake water park,lyme,lyme disease,market fest,memorial beach,movie in park,movies in park,movies in the park,mt adams,music in the park,music under the stars,nara park,ny beach,oak street beach,outdoor movies,outdoor water park,rash,raspberry cobbler,river tube,roseville water park,sackets,sand castle contest,soak city,sprinkler park,squash flowers,state park mi,summer sizzler,swollen joint,swollen joints,swollen knee,swollen knees,the blueberry patch,tick,tired,u pick berries,u pick blueberries,warner center park,water kingdom,water tubing,water west,watermelon soup,waterworld denver,wild water,wild water kingdom,wild water west,zucchini flower
US-CO,2017-07-01,NA,31,10,NA,NA,NA,24,11,NA,11,NA,NA,NA,NA,NA,64,5,26,40,NA,20,43,42,NA,25,34,NA,61,41,46,NA,NA,10,NA,79,90,28,NA,24,70,61,9,6,74,33,41,37,46,NA,NA,25,NA,28,18,92,NA,61,NA,NA,NA,5,NA,10,NA,NA,14,NA,27,NA,NA,78,93,NA,NA,NA,7,35,33,NA,55,27,NA,NA,NA
US-CO,2017-08-01,NA,14,4,NA,NA,NA,15,11,NA,4,NA,NA,NA,NA,NA,28,10,10,14,NA,14,29,16,NA,23,8,NA,61,19,30,NA,NA,22,NA,86,86,12,NA,20,51,42,4,3,30,25,28,14,28,NA,NA,12,NA,16,14,79,NA,30,NA,NA,NA,4,NA,6,NA,NA,10,NA,25,NA,NA,62,91,NA,NA,NA,0,9,22,NA,23,12,NA,NA,NA
US-CO,2017-09-01,NA,6,12,NA,NA,NA,8,9,NA,4,NA,NA,NA,NA,NA,14,7,20,16,NA,7,10,3,NA,16,10,NA,68,12,18,NA,NA,20,NA,60,79,12,NA,10,50,46,4,6,27,16,9,14,9,NA,NA,7,NA,4,7,77,NA,13,NA,NA,NA,4,NA,0,NA,NA,13,NA,23,NA,NA,55,88,NA,NA,NA,9,4,25,NA,5,18,NA,NA,NA
US-CO,2017-10-01,NA,6,8,NA,NA,NA,8,7,NA,9,NA,NA,NA,NA,NA,3,5,10,10,NA,7,4,0,NA,42,5,NA,64,9,5,NA,NA,10,NA,82,74,8,NA,2,43,32,4,6,21,10,5,16,3,NA,NA,9,NA,4,0,71,NA,10,NA,NA,NA,0,NA,0,NA,NA,10,NA,16,NA,NA,35,79,NA,NA,NA,11,9,17,NA,2,13,NA,NA,NA
US-CO,2017-11-01,NA,6,10,NA,NA,NA,4,0,NA,0,NA,NA,NA,NA,NA,0,0,10,12,NA,7,0,2,NA,16,5,NA,74,4,3,NA,NA,20,NA,65,94,6,NA,4,35,25,5,7,21,12,0,7,4,NA,NA,15,NA,5,7,71,NA,6,NA,NA,NA,0,NA,5,NA,NA,7,NA,14,NA,NA,31,82,NA,NA,NA,8,2,15,NA,2,12,NA,NA,NA
US-CO,2017-12-01,NA,6,6,NA,NA,NA,3,9,NA,9,NA,NA,NA,NA,NA,0,3,0,9,NA,0,7,5,NA,12,0,NA,84,3,7,NA,NA,10,NA,82,77,4,NA,6,34,29,4,3,17,9,6,11,3,NA,NA,6,NA,8,0,78,NA,9,NA,NA,NA,0,NA,0,NA,NA,13,NA,10,NA,NA,30,68,NA,NA,NA,6,7,16,NA,1,7,NA,NA,NA
US-CO,2018-01-01,NA,0,10,NA,NA,NA,9,0,NA,4,NA,NA,NA,NA,NA,2,3,10,4,NA,14,3,0,NA,7,10,NA,92,6,9,NA,NA,0,NA,73,71,12,NA,6,38,28,4,5,18,10,2,10,6,NA,NA,8,NA,5,7,82,NA,4,NA,NA,NA,4,NA,0,NA,NA,19,NA,31,NA,NA,26,80,NA,NA,NA,11,11,18,NA,2,21,NA,NA,NA
US-CO,2018-02-01,NA,6,8,NA,NA,NA,11,5,NA,5,NA,NA,NA,NA,NA,3,9,0,5,NA,0,9,0,NA,12,8,NA,100,6,6,NA,NA,20,NA,88,90,11,NA,4,33,27,5,3,18,6,5,15,4,NA,NA,13,NA,5,8,82,NA,11,NA,NA,NA,4,NA,5,NA,NA,14,NA,28,NA,NA,26,85,NA,NA,NA,13,3,17,NA,2,16,NA,NA,NA
US-CO,2018-03-01,NA,6,13,NA,NA,NA,12,0,NA,0,NA,NA,NA,NA,NA,5,5,10,11,NA,0,6,4,NA,7,5,NA,94,8,7,NA,NA,19,NA,98,87,10,NA,4,37,30,4,9,14,13,4,14,4,NA,NA,10,NA,3,7,78,NA,10,NA,NA,NA,4,NA,5,NA,NA,15,NA,23,NA,NA,38,90,NA,NA,NA,10,4,26,NA,4,15,NA,NA,NA
US-CO,2018-04-01,NA,10,13,NA,NA,NA,7,4,NA,4,NA,NA,NA,NA,NA,3,3,0,9,NA,7,6,7,NA,7,5,NA,77,10,17,NA,NA,14,NA,84,88,8,NA,3,42,34,9,5,31,9,4,21,9,NA,NA,14,NA,7,7,82,NA,7,NA,NA,NA,9,NA,5,NA,NA,6,NA,13,NA,NA,46,86,NA,NA,NA,8,6,24,NA,6,23,NA,NA,NA
US-CO,2018-05-01,NA,6,14,NA,NA,NA,12,17,NA,10,NA,NA,NA,NA,NA,19,13,15,14,NA,9,24,12,NA,20,8,NA,75,13,23,NA,NA,10,NA,94,91,14,NA,7,59,55,4,13,25,15,17,14,13,NA,NA,17,NA,21,14,90,NA,22,NA,NA,NA,8,NA,5,NA,NA,23,NA,32,NA,NA,85,89,NA,NA,NA,15,8,21,NA,29,25,NA,NA,NA
US-CO,2018-06-01,NA,14,15,NA,NA,NA,5,15,NA,9,NA,NA,NA,NA,NA,65,10,10,26,NA,11,50,27,NA,14,19,NA,69,22,60,NA,NA,10,NA,88,92,32,NA,24,67,51,10,6,70,48,50,14,49,NA,NA,13,NA,19,35,93,NA,71,NA,NA,NA,4,NA,5,NA,NA,7,NA,26,NA,NA,78,100,NA,NA,NA,8,23,20,NA,59,33,NA,NA,NA
US-CO,2018-07-01,NA,21,15,NA,NA,NA,10,16,NA,13,NA,NA,NA,NA,NA,62,21,15,39,NA,24,38,19,NA,19,15,NA,61,30,54,NA,NA,22,NA,88,100,35,NA,21,62,56,4,10,71,48,57,14,56,NA,NA,17,NA,18,15,89,NA,57,NA,NA,NA,8,NA,9,NA,NA,13,NA,18,NA,NA,67,94,NA,NA,NA,9,31,27,NA,37,22,NA,NA,NA
US-CO,2018-08-01,NA,11,7,NA,NA,NA,6,14,NA,6,NA,NA,NA,NA,NA,30,11,10,23,NA,14,29,18,NA,16,13,NA,63,20,46,NA,NA,52,NA,89,90,12,NA,10,52,50,8,6,54,30,35,16,41,NA,NA,14,NA,12,18,79,NA,24,NA,NA,NA,4,NA,0,NA,NA,6,NA,26,NA,NA,49,92,NA,NA,NA,4,14,23,NA,26,18,NA,NA,NA
US-CO,2018-09-01,NA,8,9,NA,NA,NA,9,6,NA,4,NA,NA,NA,NA,NA,5,13,0,13,NA,0,7,4,NA,7,7,NA,70,10,9,NA,NA,16,NA,83,80,10,NA,3,44,37,7,7,30,17,12,28,7,NA,NA,10,NA,4,0,77,NA,9,NA,NA,NA,0,NA,0,NA,NA,13,NA,22,NA,NA,38,89,NA,NA,NA,9,3,19,NA,6,13,NA,NA,NA
US-CO,2018-10-01,NA,13,8,NA,NA,NA,7,4,NA,7,NA,NA,NA,NA,NA,2,5,0,6,NA,0,4,0,NA,13,5,NA,65,3,6,NA,NA,12,NA,88,90,8,NA,4,46,37,8,11,17,9,7,7,7,NA,NA,12,NA,3,0,68,NA,9,NA,NA,NA,0,NA,0,NA,NA,13,NA,16,NA,NA,36,95,NA,NA,NA,7,6,22,NA,2,14,NA,NA,NA
US-CO,2018-11-01,NA,8,5,NA,NA,NA,10,4,NA,7,NA,NA,NA,NA,NA,0,7,10,4,NA,0,8,2,NA,16,0,NA,70,6,4,NA,NA,10,NA,82,84,4,NA,2,40,33,0,5,21,8,2,14,35,NA,NA,8,NA,2,7,74,NA,11,NA,NA,NA,4,NA,0,NA,NA,6,NA,31,NA,NA,33,79,NA,NA,NA,5,4,14,NA,3,10,NA,NA,NA
US-CO,2018-12-01,NA,6,12,NA,NA,NA,10,0,NA,4,NA,NA,NA,NA,NA,3,0,0,6,NA,14,5,0,NA,13,0,NA,85,4,5,NA,NA,14,NA,77,70,8,NA,4,36,21,4,4,23,11,7,10,21,NA,NA,12,NA,4,7,73,NA,9,NA,NA,NA,4,NA,0,NA,NA,13,NA,19,NA,NA,30,80,NA,NA,NA,14,7,17,NA,6,19,NA,NA,NA
US-CO,2019-01-01,NA,0,10,NA,NA,NA,6,0,NA,8,NA,NA,NA,NA,NA,0,6,9,7,NA,7,5,2,NA,11,5,NA,84,3,6,NA,NA,22,NA,83,93,4,NA,3,30,23,8,6,18,10,5,13,3,NA,NA,11,NA,4,7,80,NA,10,NA,NA,NA,6,NA,0,NA,NA,10,NA,14,NA,NA,34,91,NA,NA,NA,10,3,16,NA,2,13,NA,NA,NA
US-CO,2019-02-01,NA,6,15,NA,NA,NA,6,4,NA,6,NA,NA,NA,NA,NA,5,3,0,9,NA,7,4,2,NA,10,5,NA,99,7,7,NA,NA,10,NA,85,100,8,NA,5,28,24,0,10,8,7,2,21,3,NA,NA,7,NA,3,0,79,NA,9,NA,NA,NA,4,NA,0,NA,NA,22,NA,28,NA,NA,31,83,NA,NA,NA,8,7,21,NA,1,22,NA,NA,NA
US-CO,2019-03-01,NA,0,12,NA,NA,NA,16,4,NA,4,NA,NA,NA,NA,NA,2,3,9,4,NA,7,4,2,NA,6,5,NA,85,8,7,NA,NA,14,NA,75,88,6,NA,6,34,24,4,10,22,18,11,7,4,NA,NA,16,NA,6,14,77,NA,10,NA,NA,NA,4,NA,4,NA,NA,12,NA,13,NA,NA,35,93,NA,NA,NA,4,5,24,NA,2,15,NA,NA,NA
US-CO,2019-04-01,NA,11,8,NA,NA,NA,7,9,NA,9,NA,NA,NA,NA,NA,5,5,10,6,NA,9,7,3,NA,13,47,NA,74,14,10,NA,NA,9,NA,99,100,12,NA,6,40,36,6,8,19,10,7,14,6,NA,NA,13,NA,8,14,78,NA,10,NA,NA,NA,4,NA,0,NA,NA,13,NA,22,NA,NA,62,93,NA,NA,NA,7,10,16,NA,4,25,NA,NA,NA
US-CO,2019-05-01,NA,6,17,NA,NA,NA,5,10,NA,8,NA,NA,NA,NA,NA,8,8,10,18,NA,7,10,7,NA,22,6,NA,67,11,34,NA,NA,9,NA,84,95,4,NA,9,60,45,8,13,17,14,11,25,18,NA,NA,15,NA,13,12,78,NA,10,NA,NA,NA,4,NA,9,NA,NA,13,NA,24,NA,NA,79,88,NA,NA,NA,12,11,22,NA,12,14,NA,NA,NA
US-CO,2019-06-01,NA,6,26,NA,NA,NA,7,22,NA,12,NA,NA,NA,NA,NA,28,10,17,18,NA,7,50,33,NA,31,14,NA,68,31,67,NA,NA,15,NA,87,89,25,NA,17,64,60,9,10,62,33,41,19,44,NA,NA,17,NA,25,15,94,NA,32,NA,NA,NA,4,NA,5,NA,NA,18,NA,38,NA,NA,100,82,NA,NA,NA,9,15,25,NA,37,22,NA,NA,NA
US-CO,2019-07-01,NA,6,12,NA,NA,NA,9,13,NA,11,NA,NA,NA,NA,NA,55,6,22,35,NA,14,45,33,NA,41,23,NA,58,32,63,NA,NA,19,NA,90,92,28,NA,24,64,55,8,3,65,32,39,25,67,NA,NA,19,NA,25,31,96,NA,64,NA,NA,NA,4,NA,8,NA,NA,6,NA,23,NA,NA,85,98,NA,NA,NA,7,27,37,NA,44,23,NA,NA,NA
US-CO,2019-08-01,NA,8,12,NA,NA,NA,7,4,NA,4,NA,NA,NA,NA,NA,33,8,19,26,NA,10,30,20,NA,15,17,NA,63,28,26,NA,NA,18,NA,89,90,19,NA,22,59,47,5,8,51,28,26,10,32,NA,NA,13,NA,16,27,85,NA,38,NA,NA,NA,4,NA,7,NA,NA,15,NA,25,NA,NA,59,97,NA,NA,NA,11,24,19,NA,29,29,NA,NA,NA
US-CO,2019-09-01,NA,16,5,NA,NA,NA,6,16,NA,16,NA,NA,NA,NA,NA,16,15,55,20,NA,0,17,0,NA,12,12,NA,61,14,15,NA,NA,27,NA,80,81,7,NA,12,49,30,8,0,36,13,22,13,11,NA,NA,18,NA,7,13,78,NA,19,NA,NA,NA,0,NA,0,NA,NA,11,NA,27,NA,NA,46,90,NA,NA,NA,8,20,13,NA,7,15,NA,NA,NA
US-ID,2004-01-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,70,0,0,NA,NA,NA,NA,0,0,0,NA,NA,50,52,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,31,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,38,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-02-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,19,0,0,NA,NA,NA,NA,0,0,100,NA,NA,47,100,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,48,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
US-ID,2004-03-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,100,0,0,NA,NA,NA,NA,0,68,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,79,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
US-ID,2004-04-01,NA,0,NA,NA,NA,NA,100,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,39,0,0,NA,NA,NA,NA,98,0,0,NA,NA,100,52,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36,50,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA
US-ID,2004-05-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56,NA,NA,100,NA,NA,0,NA,NA,71,100,0,NA,NA,NA,NA,90,0,0,NA,NA,0,47,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,41,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,67,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-06-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,62,NA,NA,0,NA,NA,0,NA,NA,20,0,0,NA,NA,NA,NA,100,0,0,NA,NA,49,52,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,75,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-07-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,64,NA,NA,0,NA,NA,0,NA,NA,30,0,0,NA,NA,NA,NA,0,53,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-08-01,NA,0,NA,NA,NA,NA,0,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57,NA,NA,0,NA,NA,0,NA,NA,18,0,0,NA,NA,NA,NA,88,0,0,NA,NA,91,47,NA,NA,0,0,0,NA,100,NA,NA,NA,NA,0,NA,28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34,45,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-09-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,50,NA,NA,0,NA,NA,100,NA,NA,31,0,0,NA,NA,NA,NA,0,43,0,NA,NA,80,42,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60,60,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-10-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,50,0,0,NA,NA,NA,NA,0,0,0,NA,NA,41,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31,42,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA
US-ID,2004-11-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,54,NA,NA,0,NA,NA,0,NA,NA,43,0,0,NA,NA,NA,NA,87,0,0,NA,NA,0,45,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,64,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2004-12-01,NA,0,NA,NA,NA,NA,79,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,49,NA,NA,0,NA,NA,0,NA,NA,46,0,0,NA,NA,NA,NA,0,0,0,NA,NA,39,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,44,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-01-01,NA,0,NA,NA,NA,NA,71,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,NA,NA,0,NA,NA,0,NA,NA,27,0,0,NA,NA,NA,NA,67,36,0,NA,NA,50,35,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,25,36,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-02-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,46,NA,NA,0,NA,NA,0,NA,NA,50,0,0,NA,NA,NA,NA,0,0,0,NA,NA,36,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,73,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA
US-ID,2005-03-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,NA,NA,0,NA,NA,0,NA,NA,31,0,0,NA,NA,NA,NA,0,33,0,NA,NA,0,33,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,47,0,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA
US-ID,2005-04-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,NA,NA,0,NA,NA,0,NA,NA,35,0,100,NA,NA,NA,NA,70,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,26,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-05-01,NA,100,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,60,NA,NA,0,NA,NA,0,NA,NA,50,0,0,NA,NA,NA,NA,0,100,0,NA,NA,94,33,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,29,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,47,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-06-01,NA,0,NA,NA,NA,NA,70,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,66,NA,NA,0,NA,NA,0,NA,NA,14,0,0,NA,NA,NA,NA,70,0,0,NA,NA,70,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,100,NA,43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,80,72,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA
US-ID,2005-07-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,89,NA,NA,0,NA,NA,0,NA,NA,49,0,0,NA,NA,NA,NA,0,0,0,NA,NA,53,37,NA,NA,100,100,0,NA,0,NA,NA,NA,NA,0,NA,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,53,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-08-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,61,NA,NA,0,NA,NA,0,NA,NA,26,0,0,NA,NA,NA,NA,0,34,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,24,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-09-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,59,NA,NA,0,NA,NA,0,NA,NA,11,0,0,NA,NA,NA,NA,56,0,0,NA,NA,28,0,NA,NA,78,0,0,NA,63,NA,NA,NA,NA,0,NA,17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,42,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-10-01,NA,0,NA,NA,NA,NA,51,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,32,NA,NA,0,NA,NA,0,NA,NA,40,0,71,NA,NA,NA,NA,0,27,0,NA,NA,25,27,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,62,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57,25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-11-01,NA,0,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,60,55,0,NA,NA,NA,NA,0,27,0,NA,NA,0,0,NA,NA,71,0,0,NA,0,NA,NA,NA,NA,0,NA,31,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2005-12-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,30,NA,NA,0,NA,NA,0,NA,NA,33,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,18,24,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA
US-ID,2006-01-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,29,0,0,NA,NA,NA,NA,41,22,0,NA,NA,0,22,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2006-02-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,37,NA,NA,0,NA,NA,0,NA,NA,30,0,0,NA,NA,NA,NA,0,35,0,NA,NA,22,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,25,22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2006-03-01,NA,0,NA,NA,NA,NA,39,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,24,NA,NA,0,NA,NA,0,NA,NA,31,43,0,NA,NA,NA,NA,0,31,0,NA,NA,38,20,NA,NA,54,0,0,NA,0,NA,NA,NA,NA,0,NA,30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,15,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2006-04-01,NA,65,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,26,NA,NA,0,NA,NA,0,NA,NA,28,45,0,NA,NA,NA,NA,40,21,0,NA,NA,20,32,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,23,20,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
US-ID,2006-05-01,NA,0,NA,NA,NA,NA,40,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,100,NA,NA,0,NA,NA,50,NA,NA,59,0,0,NA,NA,NA,NA,39,21,0,NA,NA,33,21,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61,20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
US-ID,2006-06-01,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,37,NA,NA,0,NA,NA,0,NA,NA,17,0,0,NA,NA,NA,NA,0,0,46,NA,NA,54,34,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,NA,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,16,33,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
US-ID,2006-07-01,NA,0,NA,NA,NA,NA,41,0,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,78,NA,NA,0,NA,NA,0,NA,NA,20,0,0,NA,NA,NA,NA,41,0,0,NA,NA,41,32,NA,NA,57,0,0,NA,0,NA,NA,NA,NA,0,NA,64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31,20,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
US-ID,2006-08-01,NA,0,NA,NA,NA,NA,37,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,35,NA,NA,0,NA,NA,47,NA,NA,59,41,53,NA,NA,NA,NA,37,20,0,NA,NA,19,20,NA,NA,53,0,0,NA,0,NA,NA,NA,NA,0,NA,35,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,37,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
